opstina_cyr,rb_xlsx,json_number,status,distance_m,name_similarity,match_mode,xlsx_name,xlsx_address,xlsx_lat,xlsx_lon,xlsx_coord_format,xlsx_gmaps_url,json_id,json_name,json_lat,json_lon,note
ЉИГ,,16,json_only_uncovered_opstina,,,unmatched,,,,,,,5523,"16. ШКОЛА  - ЛАТКОВИЋ, ШКОЛСКА БР.7",44.2822011,20.2455862,
ЉИГ,,17,json_only_uncovered_opstina,,,unmatched,,,,,,,5416,"17. ШКОЛА - ЛИПЉЕ, МАЛИ РАЈ БР.72",44.2544534,20.3089048,
ЉИГ,,18,json_only_uncovered_opstina,,,unmatched,,,,,,,2604,"18. ОШ ''САВА КЕРКОВИЋ''  - ЉИГ, СВЕТОГ САВЕ 22А",44.2312599,20.2383029,
ЉИГ,,19,json_only_uncovered_opstina,,,unmatched,,,,,,,6174,"19. ОШ ''САВА КЕРКОВИЋ''  - ЉИГ, СВЕТОГ САВЕ 22А",44.2312599,20.2383029,
ЉИГ,,20,json_only_uncovered_opstina,,,unmatched,,,,,,,7533,"20. СШ ''ХИЉАДУ ТРИСТА КАПЛАРА''  - ЉИГ, ВОЈВОДЕ МИШИЋА 26",44.2216044,20.2381788,
ЉИГ,,21,json_only_uncovered_opstina,,,unmatched,,,,,,,2733,"21. СШ ''ХИЉАДУ ТРИСТА КАПЛАРА''  - ЉИГ, ВОЈВОДЕ МИШИЋА 26",44.2216044,20.2381788,
ЉИГ,,22,json_only_uncovered_opstina,,,unmatched,,,,,,,4483,"22. КУЋА  МАРИНКОВИЋ  ДЕЈАНА  - БАБАЈИЋ,  ЉИШКА  БР.2",44.2438995,20.2188998,
ЉИГ,,23,json_only_uncovered_opstina,,,unmatched,,,,,,,4308,"23. ДОМ КУЛТУРЕ  - МОРАВЦИ, ХАЏИ ЂЕРИНА БР.34",44.2419236,20.2765696,
ЉИГ,,24,json_only_uncovered_opstina,,,unmatched,,,,,,,4167,"24. ШКОЛА  - ПАЛЕЖНИЦА, МАРИЧКА БР.40",44.1796804,20.1792207,
ЉИГ,,25,json_only_uncovered_opstina,,,unmatched,,,,,,,6642,"25. ШКОЛА  - ПОЉАНИЦЕ, ГРОБЉАНСКА БР.6",44.2352122,20.3341193,
ЉИГ,,26,json_only_uncovered_opstina,,,unmatched,,,,,,,1718,"26. ШКОЛА - СЛАВКОВИЦА, РАЈАЧКА  БР.5",44.1680503,20.2505239,
ЉИГ,,27,json_only_uncovered_opstina,,,unmatched,,,,,,,1477,"27. ШКОЛА - СЛАВКОВИЦА, РАЈАЧКА БР.5",44.1680503,20.2505239,
ЉИГ,,28,json_only_uncovered_opstina,,,unmatched,,,,,,,9305,"28. ШКОЛА  - ЦВЕТАНОВАЦ, ВИДОВДАНСКА БР.34А",44.246707,20.2347394,
ЉИГ,,29,json_only_uncovered_opstina,,,unmatched,,,,,,,47,"29. ШКОЛА - ШТАВИЦА, ИБАРСКА  БР.235",44.1893895,20.3298324,
ЉИГ,,30,json_only_uncovered_opstina,,,unmatched,,,,,,,2929,"30. ШКОЛА -  ШУТЦИ, ШКОЛСКА БР.2",44.2677184,20.3581185,
ЉУБОВИЈА,2,2,json_only_geo,,1.0,rb_and_name,ЈКП „СТАНДАРД“,"Милана Тешића 28А, Љубовија",,,empty,,2646,"2. ЈКП ""СТАНДАРД"" - МИЛАНА ТЕШИЋА 28 А. ЉУБОВИЈА",44.192114,19.375936,
ЉУБОВИЈА,3,3,neither_geo,,1.0,rb_and_name,ГИМНАЗИЈА „ВУК КАРАЏИЋ“,"Дринска 1, Љубовија",,,empty,,3764,"3. ФИСКУЛТУРНА САЛА СШ ,,ВУК КАРАЏИЋ"" - ДРИНСКА 1. ЉУБОВИЈА",,,
ЉУБОВИЈА,4,4,neither_geo,,1.0,rb_and_name,ГИМНАЗИЈА „ВУК КАРАЏИЋ“,"Дринска 1, Љубовија",,,empty,,5799,"4. ХОЛ,,ВУК КАРАЏИЋ"" - ДРИНСКА 1. ЉУБОВИЈА",,,
ЉУБОВИЈА,5,5,neither_geo,,1.0,rb_and_name,КУЋА СТАНОЈЕВИЋ НАДЕ,"Ужички пут 16, Кашице",,,empty,,1837,5. КУЋА СТАНОЈЕВИЋ НАДЕ - УЖИЧКИ ПУТ 16. КАШИЦЕ,,,
ЉУБОВИЈА,6,6,json_only_geo,,1.0,rb_and_name,ПРОСТОРИЈЕ „АЗБУКОВИЦЕ“,"Зворнички пут 23, Стара Љубовија",,,empty,,4615,"6. ПРОСТОРИЈЕ ""АЗБУКОВИЦЕ"" - ЗВОРНИЧКИ ПУТ  23.СТАРА ЉУБОВИЈА",44.1942499,19.3581013,
ЉУБОВИЈА,7,7,json_only_geo,,1.0,rb_and_name,ОСНОВНА ШКОЛА,"Ваљевски пут 165, Доња Љубовиђа",,,empty,,8087,7. ОСНОВНА ШКОЛА  - ВАЉЕВСКИ ПУТ 165. ДОЊА ЉУБОВИЂА,44.21444,19.412839,
ЉУБОВИЈА,8,8,json_only_geo,,1.0,rb_and_name,ОСНОВНА ШКОЛА,"Ваљевски пут 379, Горња Љубовиђа",,,empty,,2172,8. ОСНОВНА ШКОЛА  - ВАЉЕВСКИ ПУТ 379. ГОРЊА ЉУБОВИЂА,44.230452,19.466928,
ЉУБОВИЈА,9,9,json_only_geo,,1.0,rb_and_name,КУЋА САВИЋ РАДОМИРА,"Зворнички пут 262, Лоњин",,,empty,,6591,9. КУЋА САВИЋ РАДОМИРА  - ЗВОРНИЧКИ ПУТ 262. ЛОЊИН,44.1990257,19.3604469,
ЉУБОВИЈА,10,10,json_only_geo,,1.0,rb_and_name,ОСНОВНА ШКОЛА,"Крупањски пут 107, Грачаница",,,empty,,6020,10. ОСНОВНА ШКОЛА  - КРУПАЊСКИ ПУТ 107. ГРАЧАНИЦА ,44.246153,19.395306,
ЉУБОВИЈА,11,11,json_only_geo,,1.0,rb_and_name,ОСНОВНА ШКОЛА,"Зворнички пут 436, Узовница",,,empty,,4307,11. ОСНОВНА ШКОЛА  - ЗВОРНИЧКИ ПУТ 436. УЗОВНИЦА,44.2524049,19.3399769,
ЉУБОВИЈА,12,12,json_only_geo,,1.0,rb_and_name,ОСНОВНА ШКОЛА,"Крупањски пут 191, Постење",,,empty,,6191,12. ОСНОВНА ШКОЛА  - КРУПАЊСКИ ПУТ 191. ПОСТЕЊЕ,44.280507,19.384171,
ЉУБОВИЈА,13,13,json_only_geo,,1.0,rb_and_name,ДОМ КУЛТУРЕ,"Манстирска 46, Рујевац",,,empty,,5965,13. ДОМ КУЛТУРЕ  - МАНАСТИРСКА 46. РУЈЕВАЦ,44.306137,19.359131,
ЉУБОВИЈА,14,14,json_only_geo,,1.0,rb_and_name,ОСНОВНА ШКОЛА,"Зворнички пут 808, Црнча",,,empty,,199,14. ОСНОВНА ШКОЛА  - ЗВОРНИЧКИ ПУТ 808. ЦРНЧА,44.1990257,19.3604469,
ЉУБОВИЈА,15,15,json_only_geo,,1.0,rb_and_name,ОСНОВНА ШКОЛА,"Мајданска 94, Селанац",,,empty,,2059,15. ОСНОВНА ШКОЛА  - МАЈДАНСКА 94. СЕЛАНАЦ,44.295714,19.330122,
ЉУБОВИЈА,16,16,json_only_geo,,1.0,rb_and_name,КУЋА БРКИЋ СЛОБОДАНА,"Зворнички пут 876, Црнча",,,empty,,8204,16. КУЋА БРКИЋ СЛОБОДАНА  - ЗВОРНИЧКИ ПУТ 876. ЦРНЧА,44.1990257,19.3604469,
ЉУБОВИЈА,17,17,json_only_geo,,1.0,rb_and_name,КУЋА ПЕТРОВИЋ СЛОБОДАНА,"Карађорђева 169, Дубоко",,,empty,,2914,17. КУЋА ПЕТРОВИЋ СЛОБОДАНА - КАРАЂОРЂЕВА 169. ДУБОКО,44.183446,19.399208,
ЉУБОВИЈА,18,18,json_only_geo,,1.0,rb_and_name,КУЋА СТАНОЈЧИЋ МИЛОРАДА,Берловине,,,empty,,4493,18. КУЋА СТАНОЈЧИЋ МИЛОРАДА - БЕРЛОВИНЕ,44.2049432,19.4278049,
ЉУБОВИЈА,19,19,json_only_geo,,1.0,rb_and_name,ОСНОВНА ШКОЛА,"Главна 56, Доња Оровица",,,empty,,8492,19. ОСНОВНА ШКОЛА  - ГЛАВНА 56. ДОЊА ОРОВИЦА,44.221599,19.48781,
ЉУБОВИЈА,21,21,json_only_geo,,1.0,rb_and_name,КУЋА МАНОЈЛОВИЋ ЉУБИСАВА,"Равне њиве 17, Поднемић",,,empty,,859,21. КУЋА  МАНОЈЛОВИЋ ЉУБИСАВА - РАВНЕ ЊИВЕ 17. ПОДНЕМИЋ,44.1734,19.421491,
ЉУБОВИЈА,22,22,json_only_geo,,1.0,rb_and_name,ОСНОВНА ШКОЛА,"Ужички пут 382, Врхпоље",,,empty,,6207,22. ОСНОВНА ШКОЛА - УЖИЧКИ ПУТ 382. ВРХПОЉЕ ,44.143532,19.446854,
ЉУБОВИЈА,24,24,json_only_geo,,1.0,rb_and_name,МЕСНА КАНЦЕЛАРИЈА,"Николе Јовановића 2, Цапарић",,,empty,,6882,24. МЕСНА КАНЦЕЛАРИЈА   - НИКОЛЕ ЈОВАНОВИЋА 2. ЦАПАРИЋ,44.1851037,19.3709239,
ЉУБОВИЈА,25,25,json_only_geo,,1.0,rb_and_name,ОСНОВНА ШКОЛА,Леовић,,,empty,,4455,25. ОСНОВНА ШКОЛА  - ЛЕОВИЋ,44.1979584,19.4885258,
ЉУБОВИЈА,26,26,json_only_geo,,1.0,rb_and_name,ОСНОВНА ШКОЛА,Горња Оровица,,,empty,,6611,26. ОСНОВНА ШКОЛА  - ГОРЊА ОРОВИЦА,44.2122711,19.5224004,
ЉУБОВИЈА,27,27,json_only_geo,,1.0,rb_and_name,ОСНОВНА ШКОЛА,Оровичка Планина,,,empty,,3550,27. ОСНОВНА ШКОЛА  - ОРОВИЧКА ПЛАНИНА,44.2217813,19.5646576,
ЉУБОВИЈА,28,28,json_only_geo,,1.0,rb_and_name,ОСНОВНА ШКОЛА,Лукића Брдо,,,empty,,5212,28. ОСНОВНА ШКОЛА  - ЛУКИЋА БРДО,44.1521073,19.4819007,
ЉУБОВИЈА,29,29,json_only_geo,,1.0,rb_and_name,ПРЕДУЗЕЋЕ „ДРЛАЧЕ КОМЕРЦ“,"Тадићка 1, Дрлаче",,,empty,,8336,"29. ПРЕДУЗЕЋЕ ""ДРЛАЧЕ КОМЕРЦ"" - ТАДИЋКА 1. ДРЛАЧЕ",44.132545,19.480825,
ЉУБОВИЈА,30,30,json_only_geo,,1.0,rb_and_name,ОСНОВНА ШКОЛА,Савковић,,,empty,,912,30. ОСНОВНА ШКОЛА  - САВКОВИЋ,44.2204347,19.3556066,
ЉУБОВИЈА,31,31,json_only_geo,,1.0,rb_and_name,КУЋА ТАНАСИЋ СТАНКЕ - ЦАНЕ,"Ужички пут 746, Горња Трешњица",,,empty,,6415,31. КУЋА ТАНАСИЋ СТАНКЕ-ЦАНЕ - УЖИЧКИ ПУТ 746. ГОРЊА ТРЕШЊИЦА,44.118223,19.493387,
ЉУБОВИЈА,32,32,json_only_geo,,1.0,rb_and_name,ОСНОВНА ШКОЛА,Грчић,,,empty,,4083,32. ОСНОВНА ШКОЛА - ГРЧИЋ,44.1223337,19.5335224,
ЉУБОВИЈА,33,33,json_only_geo,,1.0,rb_and_name,ДОМ КУЛТУРЕ,Горње Кошље,,,empty,,2272,33. ДОМ КУЛТУРЕ  - ГОРЊЕ КОШЉЕ,44.1534298,19.5888111,
ЉУБОВИЈА,34,34,json_only_geo,,1.0,rb_and_name,ОСНОВНА ШКОЛА,Горње Кошље,,,empty,,84,34. ОСНОВНА ШКОЛА  - ГОРЊЕ КОШЉЕ,44.1534298,19.5888111,
ЉУБОВИЈА,20,20,json_only_geo,,0.957,rb_and_name,КУЋА ЈОВАНОВИЋ Ж. МИЛАНА - ПЈЕВЕ,"Ужички пут 139, Поднемић",,,empty,,4823,20. ОБЈЕКАТ РАДОМИРА ЈАНКОВИЋ-РАКЕТА - УЖИЧКИ ПУТ 130 ПОДНЕМИЋ,44.167706,19.413356,
ЉУБОВИЈА,23,23,json_only_geo,,0.909,rb_and_name,КУЋА ОКАНОВИЋ СТЈЕПАНА,"Ужички пут 249, Врхпоље",,,empty,,1249,23. КУЋА НОВАКА ГАЈИЋА - УЖИЧКИ ПУТ 238. ВРХПОЉЕ,44.156875,19.423459,
ЉУБОВИЈА,1,1,json_only_geo,,0.769,rb_only,СКУПШТИНА ОПШТИНЕ САЛА,"Илије Нешковића број 20А, Љубовија",,,empty,,4114,1. СКУПШТИНА ОПШТИНЕ-ХОЛ БИОСКОПА - ВОЈВОДЕ МИШИЋА БР.43 ЉУБОВИЈА,44.1869618,19.3652657,"rb match, weak name sim 0.77"
ЋИЋЕВАЦ,,1,json_only_geo,,1.0,rename,КЛУБ ПЕНЗИОНЕРА,БРАЉИНА,,,empty,,4434,1. КЛУБ ПЕНЗИОНЕРА - БРАЉИНА,43.6532226,21.4654398,"matched by name; xlsx rb missing (json # 1, name sim 1.00)"
ЋИЋЕВАЦ,,2,json_only_geo,,1.0,rename,ДОМ КУЛТУРЕ,ГРАД СТАЛАЋ,,,empty,,8381,2. ДОМ КУЛТУРЕ  -  ГРАД СТАЛАЋ,43.6880376,21.4142218,"matched by name; xlsx rb missing (json # 2, name sim 1.00)"
ЋИЋЕВАЦ,,3,json_only_geo,,1.0,rename,ПРОДАВНИЦА ЉУБИШЕ МИЛОЈЕВИЋА,ЛУЧИНА,,,empty,,2738,3. ПРОДАВНИЦА ЉУБИШЕ МИЛОЈЕВИЋА  - ЛУЧИНА,43.6965215,21.4387815,"matched by name; xlsx rb missing (json # 3, name sim 1.00)"
ЋИЋЕВАЦ,,4,json_only_geo,,1.0,rename,ДОМ КУЛТУРЕ,ЛУЧИНА,,,empty,,7456,4. ДОМ КУЛТУРЕ - ЛУЧИНА,43.6965215,21.4387815,"matched by name; xlsx rb missing (json # 4, name sim 1.00)"
ЋИЋЕВАЦ,,5,coord_conflict,147.1,1.0,rename,ОСНОВНА ШКОЛА,МРЗЕНИЦА,43.656147892866116,21.383510835494544,decimal_simple,Милоја Закића 38Б,5251,5. ОСНОВНА ШКОЛА - МРЗЕНИЦА ,43.6557939,21.385273,"matched by name; xlsx rb missing (json # 5, name sim 1.00)"
ЋИЋЕВАЦ,,6,json_only_geo,,1.0,rename,ДОМ КУЛТУРЕ,ПЛОЧНИК,,,empty,,5704,6. ДОМ КУЛТУРЕ - ПЛОЧНИК,43.7324656,21.5011824,"matched by name; xlsx rb missing (json # 6, name sim 1.00)"
ЋИЋЕВАЦ,,7,json_only_geo,,1.0,rename,ДОМ КУЛТУРЕ,ПОЈАТЕ,,,empty,,7090,7. ДОМ КУЛТУРЕ - ПОЈАТЕ,43.7427788,21.4536548,"matched by name; xlsx rb missing (json # 7, name sim 1.00)"
ЋИЋЕВАЦ,,8,coord_conflict,445.9,1.0,rename,ЖЕЛЕЗНИЧКА СТАНИЦА,СТАЛАЋ,43.682071775326186,21.41518940554997,decimal_simple,Благајна на железничкој станици Сталаћ,2906,8. ЖЕЛЕЗНИЧКА СТАНИЦА - СТАЛАЋ ,43.6780891,21.4158323,"matched by name; xlsx rb missing (json # 8, name sim 1.00)"
ЋИЋЕВАЦ,,9,json_only_geo,,1.0,rename,ДОМ КУЛТУРЕ,СТАЛАЋ,,,empty,,3840,9. ДОМ КУЛТУРЕ  - СТАЛАЋ,43.6780891,21.4158323,"matched by name; xlsx rb missing (json # 9, name sim 1.00)"
ЋИЋЕВАЦ,,10,json_only_geo,,1.0,rename,МЕСНА КАНЦЕЛАРИЈА,СТАЛАЋ,,,empty,,950,10. ШУМИЦЕ - СТАЛАЋ,43.6780891,21.4158323,"matched by name; xlsx rb missing (json # 10, name sim 1.00)"
ЋИЋЕВАЦ,,11,coord_conflict,454.7,1.0,rename,ОСНОВНА ШКОЛА,ЋИЋЕВАЦ,43.72266532405743,21.444585446746782,decimal_simple,"Osnovna škola ""Dositej Obradović""",7185,11. ОСНОВНА ШКОЛА  - ЋИЋЕВАЦ,43.7195746,21.4408801,"matched by name; xlsx rb missing (json # 11, name sim 1.00)"
ЋИЋЕВАЦ,,12,coord_conflict,454.7,1.0,rename,ОСНОВНА ШКОЛА,ЋИЋЕВАЦ,43.72266532405743,21.444585446746782,decimal_simple,"Osnovna škola ""Dositej Obradović""",4025,12. ОСНОВНА ШКОЛА  - ЋИЋЕВАЦ,43.7195746,21.4408801,"matched by name; xlsx rb missing (json # 12, name sim 1.00)"
ЋИЋЕВАЦ,,13,confirmed,90.3,1.0,rename,НАРОДНА БИБЛИОТЕКА,ЋИЋЕВАЦ,43.72036107716888,21.44060232205429,decimal_simple,Narodna biblioteka Ćićevac,6634,13. НАРОДНА БИБЛИОТЕКА - ЋИЋЕВАЦ,43.7195746,21.4408801,"matched by name; xlsx rb missing (json # 13, name sim 1.00)"
ЋИЋЕВАЦ,,14,coord_conflict,123.6,1.0,rename,САЛА СКУПШТИНЕ ОПШТИНЕ,ЋИЋЕВАЦ,43.720684844571196,21.440949458699855,decimal_simple,Opština Ćićevac,7088,14. САЛА СКУПШТИНЕ ОПШТИНЕ - ЋИЋЕВАЦ,43.7195746,21.4408801,"matched by name; xlsx rb missing (json # 14, name sim 1.00)"
ЋИЋЕВАЦ,,15,json_only_geo,,1.0,rename,ДЕЧИЈИ ВРТИЋ,ЋИЋЕВАЦ,,,empty,,3115,15. ДЕЧИЈИ ВРТИЋ - ЋИЋЕВАЦ,43.7195746,21.4408801,"matched by name; xlsx rb missing (json # 15, name sim 1.00)"
ЋИЋЕВАЦ,,16,json_only_geo,,1.0,rename,ЗЕМЉОРАДНИЧКА ЗАДРУГА,ЋИЋЕВАЦ,,,empty,,1827,16. ЗЕМЉОРАДНИЧКА ЗАДРУГА - ЋИЋЕВАЦ,43.7195746,21.4408801,"matched by name; xlsx rb missing (json # 16, name sim 1.00)"
ЋИЋЕВАЦ,,17,json_only_geo,,1.0,rename,ПРОДАВНИЦА ВЕСНЕ РАДОСАВЉЕВИЋ,ЋИЋЕВАЦ,,,empty,,7383,17. ПРОДАВНИЦА ВЕСНЕ РАДОСАВЉЕВИЋ - ЋИЋЕВАЦ,43.7195746,21.4408801,"matched by name; xlsx rb missing (json # 17, name sim 1.00)"
ЋИЋЕВАЦ,,18,json_only_geo,,1.0,rename,ОСНОВНА ШКОЛА,ТРУБАРЕВО,,,empty,,3034,18. ОСНОВНА ШКОЛА - ТРУБАРЕВО,43.6081033,21.4822686,"matched by name; xlsx rb missing (json # 18, name sim 1.00)"
ЋУПРИЈА,,1,json_only_uncovered_opstina,,,unmatched,,,,,,,5338,"1. ВРТИЋ ""НЕВЕН"" - ЋУПРИЈА, МЛИНСКА ББ ",43.9445146,21.3779771,
ЋУПРИЈА,,2,json_only_uncovered_opstina,,,unmatched,,,,,,,3662,"2. ОШ ""13.ОКТОБАР"" - ЋУПРИЈА, АЛЕКСЕ ШАНТИЋА ББ ",43.9373778,21.385888,
ЋУПРИЈА,,3,json_only_uncovered_opstina,,,unmatched,,,,,,,5576,"3. ЦЕНТАР ЗА СОЦИЈАЛНИ РАД - ЋУПРИЈА, ЦАРА ЛАЗАРА БР.87",43.9344885,21.3786899,
ЋУПРИЈА,,4,json_only_uncovered_opstina,,,unmatched,,,,,,,2410,"4. I МЕСНА ЗАЈЕДНИЦА - ЋУПРИЈА, СВЕТОСАВСКА БР.18",43.9347214,21.3749886,
ЋУПРИЈА,,5,json_only_uncovered_opstina,,,unmatched,,,,,,,8359,"5. МЕДИЦИНСКА ШКОЛА - ЋУПРИЈА, РАДЕ КОНЧАРА БР.1",43.9346767,21.3699719,
ЋУПРИЈА,,6,json_only_uncovered_opstina,,,unmatched,,,,,,,7573,"6. ГИМНАЗИЈА - ЋУПРИЈА, КАРАЂОРЂЕВА БР.57",43.932918,21.3711403,
ЋУПРИЈА,,7,json_only_uncovered_opstina,,,unmatched,,,,,,,2335,"7. ДЕЧИЈИ ВРТИЋ ""ЛЕПТИРИЋ"" - ЋУПРИЈА, ЦЕТИЊСКА  ББ",43.9262424,21.3787685,
ЋУПРИЈА,,8,json_only_uncovered_opstina,,,unmatched,,,,,,,5537,"8. ПРИВАТНА КУЋА СТОЈАНОВИЋ ЧАСЛАВА - ЋУПРИЈА, ЂУРЕ ЂАКОВИЋА БР.48",43.9254311,21.3836689,
ЋУПРИЈА,,9,json_only_uncovered_opstina,,,unmatched,,,,,,,40,"9. ДОМ УЧЕНИКА ""СРЕЋНО"" - ЋУПРИЈА, КНЕЗА МИЛОША БР.57/А",43.9257798,21.3731158,
ЋУПРИЈА,,10,json_only_uncovered_opstina,,,unmatched,,,,,,,478,"10. II МЕСНА ЗАЈЕДНИЦА - ЋУПРИЈА,БОРИВОЈА ВЕЛИМАНОВИЋА ББ",43.9196889,21.38728,
ЋУПРИЈА,,11,json_only_uncovered_opstina,,,unmatched,,,,,,,3446,"11. ОШ ""ВУК КАРАЏИЋ"" - ЋУПРИЈА,КНЕЗА МИЛОША БР.96",43.9233127,21.373252,
ЋУПРИЈА,,12,json_only_uncovered_opstina,,,unmatched,,,,,,,6001,"12. ТЕХНИЧКА ШКОЛА - ЋУПРИЈА, КНЕЗА МИЛОША ББ",43.9200543,21.3746239,
ЋУПРИЈА,,13,json_only_uncovered_opstina,,,unmatched,,,,,,,5339,"13. ОШ ""ВУК КАРАЏИЋ""-мала школа - ЋУПРИЈА,КРАЉА ПЕТРА I ОСЛОБОДИОЦА",43.9211321,21.3725507,
ЋУПРИЈА,,14,json_only_uncovered_opstina,,,unmatched,,,,,,,7121,"14. ПАРТИЗАН - ЋУПРИЈА,КНЕЗА МИЛОША БР.40",43.9268399,21.372219,
ЋУПРИЈА,,15,json_only_uncovered_opstina,,,unmatched,,,,,,,2090,"15. ХАЛА СПОРТОВА ""АДА"" - ЋУПРИЈА",43.9543288,21.3791708,
ЋУПРИЈА,,16,json_only_uncovered_opstina,,,unmatched,,,,,,,804,16. МЕСНА ЗАЈЕДНИЦА - ДОБРИЧЕВО,43.9449088,21.4065353,
ЋУПРИЈА,,17,json_only_uncovered_opstina,,,unmatched,,,,,,,8187,"17. ОШ ""ВУК КАРАЏИЋ"" - БАТИНАЦ",43.9215956,21.4393953,
ЋУПРИЈА,,18,json_only_uncovered_opstina,,,unmatched,,,,,,,2114,18. ДОМ КУЛТУРЕ - БИГРЕНИЦА,44.0140594,21.4721374,
ЋУПРИЈА,,19,json_only_uncovered_opstina,,,unmatched,,,,,,,4797,"19. ОШ ""ЂУРА ЈАКШИЋ"" - СТАРО СЕЛО",44.0167961,21.4970321,
ЋУПРИЈА,,20,json_only_uncovered_opstina,,,unmatched,,,,,,,1785,"20. ОШ ""13. ОКТОБАР"" - ВИРИНЕ",44.0359804,21.4180734,
ЋУПРИЈА,,21,json_only_uncovered_opstina,,,unmatched,,,,,,,299,"21. ОШ ""ВУК КАРАЏИЋ"" - ВЛАШКА",43.9875533,21.3522475,
ЋУПРИЈА,,22,json_only_uncovered_opstina,,,unmatched,,,,,,,322,"22. ОШ ""ЂУРА ЈАКШИЋ"" - ИВАНКОВАЦ",43.9380706,21.3770353,
ЋУПРИЈА,,23,json_only_uncovered_opstina,,,unmatched,,,,,,,5901,"23. ОШ ""ВУК КАРАЏИЋ"" - ИСАКОВО",44.0202921,21.3890095,
ЋУПРИЈА,,24,json_only_uncovered_opstina,,,unmatched,,,,,,,6631,"24. ОШ ""ЂУРА ЈАКШИЋ"" - ЈОВАЦ",43.9073031,21.318278,
ЋУПРИЈА,,25,json_only_uncovered_opstina,,,unmatched,,,,,,,6468,25. МЕСНА ЗАЈЕДНИЦА - КОВАНИЦА,44.0364654,21.4974708,
ЋУПРИЈА,,26,json_only_uncovered_opstina,,,unmatched,,,,,,,1664,"26. ОШ ""ВУК КАРАЏИЋ"" - КРУШАР",44.015835,21.3416817,
ЋУПРИЈА,,27,json_only_uncovered_opstina,,,unmatched,,,,,,,3487,"27. ОШ ""13. ОКТОБАР"" - МИЈАТОВАЦ",43.9522783,21.334618,
ЋУПРИЈА,,28,json_only_uncovered_opstina,,,unmatched,,,,,,,8361,28. ДОМ КУЛТУРЕ - ОСТРИКОВАЦ,43.928858,21.3307984,
ЋУПРИЈА,,29,json_only_uncovered_opstina,,,unmatched,,,,,,,5036,29. МЕСНА ЗАЈЕДНИЦА - ПАЉАНЕ,43.9858687,21.4425906,
ЋУПРИЈА,,30,json_only_uncovered_opstina,,,unmatched,,,,,,,6551,"30. ОШ ""13.ОКТОБАР"" - СЕЊЕ",43.9641878,21.4825431,
ЋУПРИЈА,,31,json_only_uncovered_opstina,,,unmatched,,,,,,,3032,"31. ОШ ""13. ОКТОБАР"" - СУПСКА",44.0078752,21.3502949,
АДА,1,1,confirmed,7.8,1.0,rb_and_name,Прецизни Лив,"Ада, Молски пут 4",45.78524,20.1355,decimal_simple,"https://www.google.com/maps/place/45%C2%B047'06.9%22N+20%C2%B008'07.8%22E/@45.7852437,20.1329251,17z/data=!3m1!4b1!4m4!3m3!8m2!3d45.78524!4d20.1355?entry=ttu&g_ep=EgoyMDI1MDkyNC4wIKXMDSoASAFQAw%3D%3D",4246,"1. ""Прецизни Лив"" - Ада, Молски пут 4",45.7853097,20.1354901,
АДА,2,2,confirmed,10.0,1.0,rb_and_name,Зграда I МЗ (велика сала),"Ада, Маршала Тита 45",45.79278,20.13836,decimal_simple,"https://www.google.com/maps/place/45%C2%B047'34.0%22N+20%C2%B008'18.1%22E/@45.7927837,20.1357851,17z/data=!3m1!4b1!4m4!3m3!8m2!3d45.79278!4d20.13836?entry=ttu&g_ep=EgoyMDI1MDkyNC4wIKXMDSoASAFQAw%3D%3D",7022,"2. Зграда I МЗ (велика сала) - Ада, Маршала Тита 43",45.7928104,20.138238,
